site_id,timestamp,outdoor_temp,outdoor_humidity
CHN,2025-03-18 12:20:00,32.36,61.21
CHN,2025-03-18 12:30:00,32.56,63.19
CHN,2025-03-18 12:40:00,32.93,63.5
CHN,2025-03-18 12:50:00,33.21,64.8
CHN,2025-03-18 13:00:00,33.38,61.81
CHN,2025-03-18 13:10:00,33.24,61.05
CHN,2025-03-18 13:20:00,33.18,62.0
CHN,2025-03-18 13:30:00,33.72,59.07
CHN,2025-03-18 13:40:00,33.26,61.21
CHN,2025-03-18 13:50:00,33.46,61.63
CHN,2025-03-18 14:00:00,33.44,61.46
CHN,2025-03-18 14:10:00,32.93,62.3
CHN,2025-03-18 14:20:00,34.0,58.8
CHN,2025-03-18 14:30:00,33.85,58.88
CHN,2025-03-18 14:40:00,32.97,59.24
CHN,2025-03-18 14:50:00,33.99,57.86
CHN,2025-03-18 15:00:00,33.61,60.33
CHN,2025-03-18 15:10:00,33.99,60.54
CHN,2025-03-18 15:20:00,33.7,60.41
CHN,2025-03-18 15:30:00,33.24,59.85
CHN,2025-03-18 15:40:00,33.62,61.21
CHN,2025-03-18 15:50:00,33.3,60.67
CHN,2025-03-18 16:00:00,33.14,59.02
CHN,2025-03-18 16:10:00,33.7,55.65
CHN,2025-03-18 16:20:00,33.48,59.75
CHN,2025-03-18 16:30:00,33.73,60.49
CHN,2025-03-18 16:40:00,33.06,60.71
CHN,2025-03-18 16:50:00,32.79,60.61
CHN,2025-03-18 17:00:00,33.15,60.32
CHN,2025-03-18 17:10:00,32.59,60.13
CHN,2025-03-18 17:20:00,32.61,60.14
CHN,2025-03-18 17:30:00,32.72,62.65
CHN,2025-03-18 17:40:00,32.37,63.96
CHN,2025-03-18 17:50:00,32.11,60.79
CHN,2025-03-18 18:00:00,31.67,62.94
CHN,2025-03-18 18:10:00,32.19,64.6
CHN,2025-03-18 18:20:00,31.62,63.52
CHN,2025-03-18 18:30:00,31.73,65.29
CHN,2025-03-18 18:40:00,31.5,66.25
CHN,2025-03-18 18:50:00,31.48,65.66
CHN,2025-03-18 19:00:00,30.88,64.78
CHN,2025-03-18 19:10:00,30.63,67.95
CHN,2025-03-18 19:20:00,30.19,66.05
CHN,2025-03-18 19:30:00,30.14,66.53
CHN,2025-03-18 19:40:00,30.18,68.19
CHN,2025-03-18 19:50:00,29.61,67.46
CHN,2025-03-18 20:00:00,29.72,68.08
CHN,2025-03-18 20:10:00,29.83,68.36
CHN,2025-03-18 20:20:00,29.02,69.16
CHN,2025-03-18 20:30:00,28.52,70.25
CHN,2025-03-18 20:40:00,28.55,67.51
CHN,2025-03-18 20:50:00,28.01,70.85
CHN,2025-03-18 21:00:00,28.6,68.87
CHN,2025-03-18 21:10:00,27.98,71.43
CHN,2025-03-18 21:20:00,27.5,73.07
CHN,2025-03-18 21:30:00,27.31,72.59
CHN,2025-03-18 21:40:00,26.89,74.66
CHN,2025-03-18 21:50:00,27.31,74.64
CHN,2025-03-18 22:00:00,27.33,71.39
CHN,2025-03-18 22:10:00,26.1,76.92
CHN,2025-03-18 22:20:00,26.63,76.0
CHN,2025-03-18 22:30:00,26.02,75.26
CHN,2025-03-18 22:40:00,26.25,75.89
CHN,2025-03-18 22:50:00,25.11,73.93
CHN,2025-03-18 23:00:00,25.52,77.85
CHN,2025-03-18 23:10:00,25.12,78.94
CHN,2025-03-18 23:20:00,25.24,77.38
CHN,2025-03-18 23:30:00,24.87,77.47
CHN,2025-03-18 23:40:00,24.67,79.44
CHN,2025-03-18 23:50:00,24.45,81.42
CHN,2025-03-19 00:00:00,26.14,80.0
CHN,2025-03-19 00:10:00,25.46,79.96
CHN,2025-03-19 00:20:00,25.61,82.1
CHN,2025-03-19 00:30:00,25.39,80.78
CHN,2025-03-19 00:40:00,25.32,81.44
CHN,2025-03-19 00:50:00,24.62,80.12
CHN,2025-03-19 01:00:00,25.01,79.75
CHN,2025-03-19 01:10:00,24.79,82.22
CHN,2025-03-19 01:20:00,24.22,79.28
CHN,2025-03-19 01:30:00,24.42,81.6
CHN,2025-03-19 01:40:00,25.08,80.24
CHN,2025-03-19 01:50:00,24.2,81.83
CHN,2025-03-19 02:00:00,24.14,81.87
CHN,2025-03-19 02:10:00,24.33,81.83
CHN,2025-03-19 02:20:00,23.98,81.66
CHN,2025-03-19 02:30:00,24.15,82.57
CHN,2025-03-19 02:40:00,23.95,82.87
CHN,2025-03-19 02:50:00,24.19,79.76
CHN,2025-03-19 03:00:00,24.04,81.81
CHN,2025-03-19 03:10:00,24.65,81.23
CHN,2025-03-19 03:20:00,24.1,82.12
CHN,2025-03-19 03:30:00,24.04,81.15
CHN,2025-03-19 03:40:00,24.46,83.6
CHN,2025-03-19 03:50:00,23.78,81.49
CHN,2025-03-19 04:00:00,24.76,82.94
CHN,2025-03-19 04:10:00,24.02,79.89
CHN,2025-03-19 04:20:00,24.75,80.73
CHN,2025-03-19 04:30:00,24.92,80.04
CHN,2025-03-19 04:40:00,24.42,81.34
CHN,2025-03-19 04:50:00,24.56,78.74
CHN,2025-03-19 05:00:00,24.77,77.7
CHN,2025-03-19 05:10:00,25.11,79.06
CHN,2025-03-19 05:20:00,24.76,80.54
CHN,2025-03-19 05:30:00,25.17,78.18
CHN,2025-03-19 05:40:00,25.26,79.46
CHN,2025-03-19 05:50:00,25.16,77.75
CHN,2025-03-19 06:00:00,25.36,75.73
CHN,2025-03-19 06:10:00,25.89,79.26
CHN,2025-03-19 06:20:00,26.06,78.56
CHN,2025-03-19 06:30:00,25.99,77.12
CHN,2025-03-19 06:40:00,26.43,76.82
CHN,2025-03-19 06:50:00,26.41,76.01
CHN,2025-03-19 07:00:00,27.21,74.32
CHN,2025-03-19 07:10:00,26.99,77.37
CHN,2025-03-19 07:20:00,27.57,74.79
CHN,2025-03-19 07:30:00,26.95,75.01
CHN,2025-03-19 07:40:00,27.78,73.23
CHN,2025-03-19 07:50:00,28.09,74.15
CHN,2025-03-19 08:00:00,28.1,74.7
CHN,2025-03-19 08:10:00,28.21,72.72
CHN,2025-03-19 08:20:00,28.56,72.5
CHN,2025-03-19 08:30:00,29.07,72.76
CHN,2025-03-19 08:40:00,28.72,71.98
CHN,2025-03-19 08:50:00,29.53,71.96
CHN,2025-03-19 09:00:00,29.66,70.35
CHN,2025-03-19 09:10:00,29.73,69.83
CHN,2025-03-19 09:20:00,29.98,69.19
CHN,2025-03-19 09:30:00,30.3,69.6
CHN,2025-03-19 09:40:00,31.02,67.14
CHN,2025-03-19 09:50:00,30.86,68.07
CHN,2025-03-19 10:00:00,30.7,70.21
CHN,2025-03-19 10:10:00,31.09,66.8
CHN,2025-03-19 10:20:00,31.1,63.97
CHN,2025-03-19 10:30:00,31.1,64.85
CHN,2025-03-19 10:40:00,31.54,65.73
CHN,2025-03-19 10:50:00,32.14,63.33
CHN,2025-03-19 11:00:00,32.7,62.41
CHN,2025-03-19 11:10:00,32.82,61.36
CHN,2025-03-19 11:20:00,32.37,62.68
CHN,2025-03-19 11:30:00,32.67,64.99
CHN,2025-03-19 11:40:00,32.82,61.36
CHN,2025-03-19 11:50:00,32.5,63.08
CHN,2025-03-19 12:00:00,33.4,60.97
CHN,2025-03-19 12:10:00,33.86,60.45
CHN,2025-03-19 12:20:00,33.7,61.46
CHN,2025-03-19 12:30:00,33.55,58.05
CHN,2025-03-19 12:40:00,33.82,62.55
CHN,2025-03-19 12:50:00,34.1,60.56
CHN,2025-03-19 13:00:00,34.56,61.06
CHN,2025-03-19 13:10:00,34.39,58.84
CHN,2025-03-19 13:20:00,34.74,59.74
CHN,2025-03-19 13:30:00,34.62,60.19
CHN,2025-03-19 13:40:00,34.8,58.46
CHN,2025-03-19 13:50:00,34.53,57.12
CHN,2025-03-19 14:00:00,34.67,56.87
CHN,2025-03-19 14:10:00,34.56,57.52
CHN,2025-03-19 14:20:00,35.16,58.4
CHN,2025-03-19 14:30:00,34.93,57.73
CHN,2025-03-19 14:40:00,33.96,57.19
CHN,2025-03-19 14:50:00,35.2,58.9
CHN,2025-03-19 15:00:00,35.36,57.18
CHN,2025-03-19 15:10:00,34.81,56.99
CHN,2025-03-19 15:20:00,35.19,59.33
CHN,2025-03-19 15:30:00,34.95,58.8
CHN,2025-03-19 15:40:00,34.34,56.22
CHN,2025-03-19 15:50:00,35.52,56.16
CHN,2025-03-19 16:00:00,34.81,56.62
CHN,2025-03-19 16:10:00,34.87,58.38
CHN,2025-03-19 16:20:00,34.54,60.36
CHN,2025-03-19 16:30:00,34.56,60.96
CHN,2025-03-19 16:40:00,34.6,60.12
CHN,2025-03-19 16:50:00,34.13,62.1
CHN,2025-03-19 17:00:00,34.83,59.78
CHN,2025-03-19 17:10:00,34.45,61.42
CHN,2025-03-19 17:20:00,34.22,59.19
CHN,2025-03-19 17:30:00,33.88,58.02
CHN,2025-03-19 17:40:00,33.55,60.22
CHN,2025-03-19 17:50:00,33.93,60.84
CHN,2025-03-19 18:00:00,33.64,65.27
CHN,2025-03-19 18:10:00,33.16,61.77
CHN,2025-03-19 18:20:00,32.77,60.63
CHN,2025-03-19 18:30:00,32.44,64.02
CHN,2025-03-19 18:40:00,32.73,61.85
CHN,2025-03-19 18:50:00,32.44,63.64
CHN,2025-03-19 19:00:00,32.67,65.19
CHN,2025-03-19 19:10:00,32.4,62.94
CHN,2025-03-19 19:20:00,31.9,67.08
CHN,2025-03-19 19:30:00,31.64,66.97
CHN,2025-03-19 19:40:00,31.1,66.3
CHN,2025-03-19 19:50:00,31.54,68.89
CHN,2025-03-19 20:00:00,30.97,66.19
CHN,2025-03-19 20:10:00,30.94,68.47
CHN,2025-03-19 20:20:00,30.87,68.21
CHN,2025-03-19 20:30:00,30.11,67.35
CHN,2025-03-19 20:40:00,29.79,67.92
CHN,2025-03-19 20:50:00,30.54,72.4
CHN,2025-03-19 21:00:00,29.74,71.46
CHN,2025-03-19 21:10:00,29.24,71.73
CHN,2025-03-19 21:20:00,29.46,69.98
CHN,2025-03-19 21:30:00,28.75,72.5
CHN,2025-03-19 21:40:00,28.71,71.41
CHN,2025-03-19 21:50:00,28.2,75.02
CHN,2025-03-19 22:00:00,28.13,74.8
CHN,2025-03-19 22:10:00,27.83,74.86
CHN,2025-03-19 22:20:00,27.46,75.2
CHN,2025-03-19 22:30:00,27.53,74.33
CHN,2025-03-19 22:40:00,27.05,75.68
CHN,2025-03-19 22:50:00,27.2,77.73
CHN,2025-03-19 23:00:00,26.72,76.57
CHN,2025-03-19 23:10:00,26.09,75.06
CHN,2025-03-19 23:20:00,26.59,78.64
CHN,2025-03-19 23:30:00,26.41,76.16
CHN,2025-03-19 23:40:00,26.7,77.54
CHN,2025-03-19 23:50:00,25.85,77.27
CHN,2025-03-20 00:00:00,27.58,76.77
CHN,2025-03-20 00:10:00,27.51,81.31
CHN,2025-03-20 00:20:00,27.51,84.65
CHN,2025-03-20 00:30:00,27.34,82.2
CHN,2025-03-20 00:40:00,27.01,86.48
CHN,2025-03-20 00:50:00,26.77,82.09
CHN,2025-03-20 01:00:00,26.91,82.93
CHN,2025-03-20 01:10:00,26.52,82.69
CHN,2025-03-20 01:20:00,26.05,83.17
CHN,2025-03-20 01:30:00,25.89,83.84
CHN,2025-03-20 01:40:00,26.16,85.74
CHN,2025-03-20 01:50:00,26.21,82.39
CHN,2025-03-20 02:00:00,26.85,83.81
CHN,2025-03-20 02:10:00,26.01,84.84
CHN,2025-03-20 02:20:00,26.02,85.94
CHN,2025-03-20 02:30:00,25.84,80.86
CHN,2025-03-20 02:40:00,26.12,82.06
CHN,2025-03-20 02:50:00,26.01,84.25
CHN,2025-03-20 03:00:00,25.73,85.88
CHN,2025-03-20 03:10:00,25.62,83.47
CHN,2025-03-20 03:20:00,25.82,85.16
CHN,2025-03-20 03:30:00,25.71,87.07
CHN,2025-03-20 03:40:00,25.93,84.04
CHN,2025-03-20 03:50:00,26.09,83.58
CHN,2025-03-20 04:00:00,25.95,84.5
CHN,2025-03-20 04:10:00,26.61,83.92
CHN,2025-03-20 04:20:00,26.6,83.86
CHN,2025-03-20 04:30:00,26.27,83.02
CHN,2025-03-20 04:40:00,26.14,82.69
CHN,2025-03-20 04:50:00,26.53,81.34
CHN,2025-03-20 05:00:00,26.61,83.51
CHN,2025-03-20 05:10:00,26.76,80.76
CHN,2025-03-20 05:20:00,26.79,80.81
CHN,2025-03-20 05:30:00,26.74,79.93
CHN,2025-03-20 05:40:00,27.21,80.91
CHN,2025-03-20 05:50:00,27.26,81.09
CHN,2025-03-20 06:00:00,27.45,79.04
CHN,2025-03-20 06:10:00,27.73,79.91
CHN,2025-03-20 06:20:00,27.86,80.16
CHN,2025-03-20 06:30:00,28.09,77.15
CHN,2025-03-20 06:40:00,28.14,77.95
CHN,2025-03-20 06:50:00,28.57,81.36
CHN,2025-03-20 07:00:00,28.45,77.14
CHN,2025-03-20 07:10:00,28.55,78.81
CHN,2025-03-20 07:20:00,28.83,76.51
CHN,2025-03-20 07:30:00,29.11,77.09
CHN,2025-03-20 07:40:00,29.15,75.11
CHN,2025-03-20 07:50:00,29.26,72.96
CHN,2025-03-20 08:00:00,30.15,74.65
CHN,2025-03-20 08:10:00,30.61,75.46
CHN,2025-03-20 08:20:00,30.63,75.3
CHN,2025-03-20 08:30:00,30.55,73.98
CHN,2025-03-20 08:40:00,30.42,72.08
CHN,2025-03-20 08:50:00,31.24,74.11
CHN,2025-03-20 09:00:00,30.94,71.12
CHN,2025-03-20 09:10:00,31.63,70.69
CHN,2025-03-20 09:20:00,31.66,69.69
CHN,2025-03-20 09:30:00,31.45,70.0
CHN,2025-03-20 09:40:00,32.82,69.67
CHN,2025-03-20 09:50:00,32.23,70.04
CHN,2025-03-20 10:00:00,32.73,67.07
CHN,2025-03-20 10:10:00,33.03,67.9
CHN,2025-03-20 10:20:00,33.16,66.9
CHN,2025-03-20 10:30:00,33.66,68.25
CHN,2025-03-20 10:40:00,33.52,67.58
CHN,2025-03-20 10:50:00,34.07,65.12
CHN,2025-03-20 11:00:00,34.26,66.94
CHN,2025-03-20 11:10:00,33.96,65.68
CHN,2025-03-20 11:20:00,34.64,66.51
CHN,2025-03-20 11:30:00,34.45,63.93
CHN,2025-03-20 11:40:00,34.6,65.37
CHN,2025-03-20 11:50:00,35.22,65.39
CHN,2025-03-20 12:00:00,35.18,63.82
CHN,2025-03-20 12:10:00,35.58,66.5
CHN,2025-03-20 12:20:00,35.75,63.75
CHN,2025-03-20 12:30:00,35.35,65.33
CHN,2025-03-20 12:40:00,36.15,66.15
CHN,2025-03-20 12:50:00,36.14,59.57
CHN,2025-03-20 13:00:00,36.0,63.54
CHN,2025-03-20 13:10:00,36.26,62.33
CHN,2025-03-20 13:20:00,36.63,61.69
CHN,2025-03-20 13:30:00,36.4,60.12
CHN,2025-03-20 13:40:00,37.22,59.59
CHN,2025-03-20 13:50:00,37.11,59.18
CHN,2025-03-20 14:00:00,36.77,63.95
CHN,2025-03-20 14:10:00,36.72,61.22
CHN,2025-03-20 14:20:00,36.78,58.35
CHN,2025-03-20 14:30:00,36.69,58.73
CHN,2025-03-20 14:40:00,36.93,57.21
CHN,2025-03-20 14:50:00,37.12,62.0
CHN,2025-03-20 15:00:00,36.51,60.27
CHN,2025-03-20 15:10:00,37.11,60.98
CHN,2025-03-20 15:20:00,37.18,60.25
CHN,2025-03-20 15:30:00,37.04,61.73
CHN,2025-03-20 15:40:00,36.8,59.79
CHN,2025-03-20 15:50:00,36.95,60.93
CHN,2025-03-20 16:00:00,37.12,61.02
CHN,2025-03-20 16:10:00,36.65,59.02
CHN,2025-03-20 16:20:00,36.59,59.84
CHN,2025-03-20 16:30:00,37.14,60.66
CHN,2025-03-20 16:40:00,36.49,61.81
CHN,2025-03-20 16:50:00,35.99,63.64
CHN,2025-03-20 17:00:00,36.44,61.98
CHN,2025-03-20 17:10:00,36.18,61.95
CHN,2025-03-20 17:20:00,35.73,62.84
CHN,2025-03-20 17:30:00,35.45,62.45
CHN,2025-03-20 17:40:00,35.7,62.98
CHN,2025-03-20 17:50:00,35.45,65.63
CHN,2025-03-20 18:00:00,34.93,63.38
CHN,2025-03-20 18:10:00,35.11,64.49
CHN,2025-03-20 18:20:00,34.91,63.52
CHN,2025-03-20 18:30:00,34.75,66.79
CHN,2025-03-20 18:40:00,34.72,63.95
CHN,2025-03-20 18:50:00,33.84,65.65
CHN,2025-03-20 19:00:00,33.83,67.68
CHN,2025-03-20 19:10:00,33.81,65.36
CHN,2025-03-20 19:20:00,34.14,68.43
CHN,2025-03-20 19:30:00,34.23,64.54
CHN,2025-03-20 19:40:00,33.3,66.46
CHN,2025-03-20 19:50:00,33.09,68.45
CHN,2025-03-20 20:00:00,32.11,72.71
CHN,2025-03-20 20:10:00,32.88,69.82
CHN,2025-03-20 20:20:00,32.51,70.37
CHN,2025-03-20 20:30:00,32.22,72.36
CHN,2025-03-20 20:40:00,31.52,69.53
CHN,2025-03-20 20:50:00,32.25,67.13
CHN,2025-03-20 21:00:00,31.87,74.8
CHN,2025-03-20 21:10:00,31.27,73.63
CHN,2025-03-20 21:20:00,31.24,72.58
CHN,2025-03-20 21:30:00,30.72,73.85
CHN,2025-03-20 21:40:00,30.71,75.86
CHN,2025-03-20 21:50:00,29.84,74.61
CHN,2025-03-20 22:00:00,29.31,75.53
CHN,2025-03-20 22:10:00,29.38,78.86
CHN,2025-03-20 22:20:00,29.29,74.44
CHN,2025-03-20 22:30:00,29.12,77.57
CHN,2025-03-20 22:40:00,29.23,75.44
CHN,2025-03-20 22:50:00,28.8,80.09
CHN,2025-03-20 23:00:00,28.66,78.64
CHN,2025-03-20 23:10:00,28.11,77.62
CHN,2025-03-20 23:20:00,27.88,76.83
CHN,2025-03-20 23:30:00,28.08,78.98
CHN,2025-03-20 23:40:00,27.72,80.19
CHN,2025-03-20 23:50:00,27.7,82.05
CHN,2025-03-21 00:00:00,26.87,78.58
CHN,2025-03-21 00:10:00,27.03,79.35
CHN,2025-03-21 00:20:00,26.38,80.19
CHN,2025-03-21 00:30:00,26.78,80.1
CHN,2025-03-21 00:40:00,26.21,80.8
CHN,2025-03-21 00:50:00,26.17,80.44
CHN,2025-03-21 01:00:00,26.15,82.76
CHN,2025-03-21 01:10:00,25.93,81.66
CHN,2025-03-21 01:20:00,25.37,82.63
CHN,2025-03-21 01:30:00,25.84,83.28
CHN,2025-03-21 01:40:00,25.32,80.95
CHN,2025-03-21 01:50:00,25.44,84.07
CHN,2025-03-21 02:00:00,25.32,83.64
CHN,2025-03-21 02:10:00,25.57,83.77
CHN,2025-03-21 02:20:00,25.3,83.36
CHN,2025-03-21 02:30:00,24.73,83.23
CHN,2025-03-21 02:40:00,25.75,83.77
CHN,2025-03-21 02:50:00,25.35,83.87
CHN,2025-03-21 03:00:00,24.93,81.97
CHN,2025-03-21 03:10:00,24.76,86.09
CHN,2025-03-21 03:20:00,25.4,82.65
CHN,2025-03-21 03:30:00,24.84,83.74
CHN,2025-03-21 03:40:00,25.42,85.3
CHN,2025-03-21 03:50:00,25.55,82.94
CHN,2025-03-21 04:00:00,25.09,83.69
CHN,2025-03-21 04:10:00,25.13,79.9
CHN,2025-03-21 04:20:00,25.29,80.04
CHN,2025-03-21 04:30:00,25.22,82.79
CHN,2025-03-21 04:40:00,25.68,82.9
CHN,2025-03-21 04:50:00,25.83,84.04
CHN,2025-03-21 05:00:00,26.05,83.33
CHN,2025-03-21 05:10:00,25.71,79.47
CHN,2025-03-21 05:20:00,26.34,83.47
CHN,2025-03-21 05:30:00,25.94,79.47
CHN,2025-03-21 05:40:00,26.64,82.23
CHN,2025-03-21 05:50:00,26.1,79.91
CHN,2025-03-21 06:00:00,27.18,84.3
CHN,2025-03-21 06:10:00,26.73,78.96
CHN,2025-03-21 06:20:00,27.24,79.34
CHN,2025-03-21 06:30:00,27.45,79.28
CHN,2025-03-21 06:40:00,27.06,78.26
CHN,2025-03-21 06:50:00,27.89,76.69
CHN,2025-03-21 07:00:00,27.68,81.04
CHN,2025-03-21 07:10:00,27.97,76.36
CHN,2025-03-21 07:20:00,28.07,75.84
CHN,2025-03-21 07:30:00,28.98,76.17
CHN,2025-03-21 07:40:00,28.37,76.13
CHN,2025-03-21 07:50:00,29.07,74.32
CHN,2025-03-21 08:00:00,28.99,76.27
CHN,2025-03-21 08:10:00,29.73,74.56
CHN,2025-03-21 08:20:00,30.34,73.85
CHN,2025-03-21 08:30:00,29.69,74.14
CHN,2025-03-21 08:40:00,30.16,71.51
CHN,2025-03-21 08:50:00,30.24,71.38
CHN,2025-03-21 09:00:00,30.91,71.71
CHN,2025-03-21 09:10:00,30.76,72.61
CHN,2025-03-21 09:20:00,31.35,70.33
CHN,2025-03-21 09:30:00,31.2,69.7
CHN,2025-03-21 09:40:00,32.23,66.49
CHN,2025-03-21 09:50:00,31.13,68.1
CHN,2025-03-21 10:00:00,32.13,66.16
CHN,2025-03-21 10:10:00,32.25,66.03
CHN,2025-03-21 10:20:00,32.46,68.18
CHN,2025-03-21 10:30:00,32.79,72.12
CHN,2025-03-21 10:40:00,32.94,66.96
CHN,2025-03-21 10:50:00,33.2,66.7
CHN,2025-03-21 11:00:00,33.47,64.6
CHN,2025-03-21 11:10:00,34.08,63.72
CHN,2025-03-21 11:20:00,32.92,67.94
CHN,2025-03-21 11:30:00,34.5,63.23
CHN,2025-03-21 11:40:00,34.9,61.03
CHN,2025-03-21 11:50:00,33.79,64.0
CHN,2025-03-21 12:00:00,34.5,62.61
CHN,2025-03-21 12:10:00,35.06,63.78
CHN,2025-03-21 12:20:00,35.09,64.9
CHN,2025-03-21 12:30:00,35.46,62.77
CHN,2025-03-21 12:40:00,35.21,62.25
CHN,2025-03-21 12:50:00,34.63,62.61
CHN,2025-03-21 13:00:00,35.75,65.4
CHN,2025-03-21 13:10:00,35.67,64.51
CHN,2025-03-21 13:20:00,36.02,60.39
CHN,2025-03-21 13:30:00,35.22,62.08
CHN,2025-03-21 13:40:00,35.4,63.14
CHN,2025-03-21 13:50:00,35.85,61.33
CHN,2025-03-21 14:00:00,36.31,60.05
CHN,2025-03-21 14:10:00,36.45,59.28
CHN,2025-03-21 14:20:00,35.8,60.07
CHN,2025-03-21 14:30:00,35.93,58.13
CHN,2025-03-21 14:40:00,36.94,61.13
CHN,2025-03-21 14:50:00,35.93,61.84
CHN,2025-03-21 15:00:00,36.3,59.14
CHN,2025-03-21 15:10:00,35.96,59.07
CHN,2025-03-21 15:20:00,36.22,58.2
CHN,2025-03-21 15:30:00,35.79,60.54
CHN,2025-03-21 15:40:00,35.76,59.9
CHN,2025-03-21 15:50:00,35.86,57.86
CHN,2025-03-21 16:00:00,35.75,64.52
CHN,2025-03-21 16:10:00,35.75,57.63
CHN,2025-03-21 16:20:00,35.92,58.3
CHN,2025-03-21 16:30:00,36.25,62.06
CHN,2025-03-21 16:40:00,35.4,61.85
CHN,2025-03-21 16:50:00,35.18,60.02
CHN,2025-03-21 17:00:00,35.36,60.18
CHN,2025-03-21 17:10:00,34.98,62.3
CHN,2025-03-21 17:20:00,34.61,62.48
CHN,2025-03-21 17:30:00,35.28,61.16
CHN,2025-03-21 17:40:00,34.83,64.04
CHN,2025-03-21 17:50:00,34.71,63.75
CHN,2025-03-21 18:00:00,33.91,65.26
CHN,2025-03-21 18:10:00,34.14,63.56
CHN,2025-03-21 18:20:00,33.71,65.24
CHN,2025-03-21 18:30:00,33.94,64.09
CHN,2025-03-21 18:40:00,33.79,65.67
CHN,2025-03-21 18:50:00,33.59,65.83
CHN,2025-03-21 19:00:00,33.15,67.01
CHN,2025-03-21 19:10:00,32.88,66.98
CHN,2025-03-21 19:20:00,32.86,63.83
CHN,2025-03-21 19:30:00,32.81,66.21
CHN,2025-03-21 19:40:00,32.3,67.76
CHN,2025-03-21 19:50:00,31.97,68.83
CHN,2025-03-21 20:00:00,31.75,69.87
CHN,2025-03-21 20:10:00,31.59,69.96
CHN,2025-03-21 20:20:00,31.42,68.6
CHN,2025-03-21 20:30:00,30.99,71.55
CHN,2025-03-21 20:40:00,30.94,69.48
CHN,2025-03-21 20:50:00,31.21,73.11
CHN,2025-03-21 21:00:00,30.51,73.73
CHN,2025-03-21 21:10:00,29.99,72.25
CHN,2025-03-21 21:20:00,29.44,71.81
CHN,2025-03-21 21:30:00,30.43,72.26
CHN,2025-03-21 21:40:00,29.98,72.18
CHN,2025-03-21 21:50:00,29.49,72.95
CHN,2025-03-21 22:00:00,29.52,74.57
CHN,2025-03-21 22:10:00,29.1,74.51
CHN,2025-03-21 22:20:00,28.69,73.43
CHN,2025-03-21 22:30:00,28.12,75.61
CHN,2025-03-21 22:40:00,28.85,76.95
CHN,2025-03-21 22:50:00,27.93,76.77
CHN,2025-03-21 23:00:00,27.73,76.4
CHN,2025-03-21 23:10:00,27.65,74.6
CHN,2025-03-21 23:20:00,27.46,80.34
CHN,2025-03-21 23:30:00,27.42,78.98
CHN,2025-03-21 23:40:00,27.2,79.93
CHN,2025-03-21 23:50:00,26.71,80.12
CHN,2025-03-22 00:00:00,26.94,78.21
CHN,2025-03-22 00:10:00,26.92,78.19
CHN,2025-03-22 00:20:00,26.4,78.32
CHN,2025-03-22 00:30:00,26.89,79.64
CHN,2025-03-22 00:40:00,26.31,80.28
CHN,2025-03-22 00:50:00,26.66,81.18
CHN,2025-03-22 01:00:00,25.64,78.12
CHN,2025-03-22 01:10:00,26.13,80.0
CHN,2025-03-22 01:20:00,25.56,77.45
CHN,2025-03-22 01:30:00,25.54,79.34
CHN,2025-03-22 01:40:00,25.92,79.96
CHN,2025-03-22 01:50:00,25.5,81.54
CHN,2025-03-22 02:00:00,26.28,80.39
CHN,2025-03-22 02:10:00,25.6,81.7
CHN,2025-03-22 02:20:00,25.19,80.28
CHN,2025-03-22 02:30:00,25.52,80.01
CHN,2025-03-22 02:40:00,25.27,79.73
CHN,2025-03-22 02:50:00,25.57,82.0
CHN,2025-03-22 03:00:00,25.23,80.41
CHN,2025-03-22 03:10:00,25.44,77.33
CHN,2025-03-22 03:20:00,25.4,81.89
CHN,2025-03-22 03:30:00,25.39,79.48
CHN,2025-03-22 03:40:00,25.71,81.09
CHN,2025-03-22 03:50:00,24.91,79.0
CHN,2025-03-22 04:00:00,25.53,80.59
CHN,2025-03-22 04:10:00,25.36,76.12
CHN,2025-03-22 04:20:00,25.24,80.21
CHN,2025-03-22 04:30:00,25.48,78.75
CHN,2025-03-22 04:40:00,25.65,77.95
CHN,2025-03-22 04:50:00,25.87,80.77
CHN,2025-03-22 05:00:00,26.15,79.19
CHN,2025-03-22 05:10:00,26.34,78.73
CHN,2025-03-22 05:20:00,26.19,77.72
CHN,2025-03-22 05:30:00,26.93,79.84
CHN,2025-03-22 05:40:00,26.49,77.52
CHN,2025-03-22 05:50:00,26.18,80.06
CHN,2025-03-22 06:00:00,26.82,79.31
CHN,2025-03-22 06:10:00,27.12,79.22
CHN,2025-03-22 06:20:00,26.3,78.15
CHN,2025-03-22 06:30:00,27.83,75.38
CHN,2025-03-22 06:40:00,27.63,75.94
CHN,2025-03-22 06:50:00,27.52,75.12
CHN,2025-03-22 07:00:00,27.78,76.24
CHN,2025-03-22 07:10:00,28.51,74.5
CHN,2025-03-22 07:20:00,28.76,73.69
CHN,2025-03-22 07:30:00,28.52,76.06
CHN,2025-03-22 07:40:00,28.53,72.59
CHN,2025-03-22 07:50:00,29.2,71.65
CHN,2025-03-22 08:00:00,29.49,71.48
CHN,2025-03-22 08:10:00,29.8,73.18
CHN,2025-03-22 08:20:00,29.69,71.35
CHN,2025-03-22 08:30:00,30.06,71.23
CHN,2025-03-22 08:40:00,30.34,70.38
CHN,2025-03-22 08:50:00,30.87,66.21
CHN,2025-03-22 09:00:00,31.22,67.38
CHN,2025-03-22 09:10:00,31.54,68.04
